,MT_001,MT_002,MT_003,MT_004,MT_005,MT_006,MT_007,MT_008,MT_009,MT_010,MT_011,MT_012,MT_013,MT_014,MT_015,MT_016,MT_017,MT_018,MT_019,MT_020
2013-01-07 04:15:00,1.26903553299492,22.7596017069701,3.47523892267593,75.2032520325203,51.219512195122,133.928571428571,3.39174674957603,171.717171717172,34.965034965035,62.3655913978495,36.5126676602086,0.0,42.2885572139303,29.3554562858966,0.0,24.4874715261959,30.5480682839173,156.549520766773,5.0251256281407,29.9559471365639
2013-01-07 04:30:00,3.80710659898477,22.0483641536273,3.47523892267593,75.2032520325203,48.780487804878,133.928571428571,3.39174674957603,178.451178451178,40.2097902097902,61.2903225806452,38.0029806259314,0.0,40.6301824212272,28.0791320995533,0.0,26.1958997722096,29.6495956873315,153.354632587859,5.0251256281407,30.8370044052863
2013-01-07 04:45:00,1.26903553299492,22.7596017069701,3.47523892267593,77.2357723577236,46.3414634146341,130.952380952381,3.95703787450537,191.919191919192,43.7062937062937,62.3655913978495,33.532041728763,0.0,35.6550580431177,29.3554562858966,0.0,26.7653758542141,34.1419586702606,146.964856230032,5.52763819095477,29.9559471365639
2013-01-07 05:00:00,2.53807106598985,22.0483641536273,3.47523892267593,79.2682926829268,45.1219512195122,133.928571428571,3.95703787450537,191.919191919192,43.7062937062937,62.3655913978495,37.25782414307,0.0,53.8971807628524,26.80280791321,0.0,26.1958997722096,30.5480682839173,146.964856230032,5.52763819095477,29.9559471365639
2013-01-07 05:15:00,1.26903553299492,22.7596017069701,3.47523892267593,77.2357723577236,47.5609756097561,136.904761904762,3.39174674957603,208.754208754209,47.2027972027972,62.3655913978495,35.7675111773472,0.0,42.2885572139303,26.80280791321,0.0,26.7653758542141,30.5480682839173,143.769968051118,6.03015075376884,29.9559471365639
2013-01-07 05:30:00,2.53807106598985,22.0483641536273,3.47523892267593,73.1707317073171,48.780487804878,139.880952380952,3.95703787450537,222.222222222222,45.4545454545455,63.4408602150538,38.7481371087928,0.0,48.0928689883914,26.1646458200383,0.0,26.7653758542141,30.5480682839173,150.159744408946,5.0251256281407,34.3612334801762
2013-01-07 05:45:00,1.26903553299492,22.7596017069701,3.47523892267593,73.1707317073171,47.5609756097561,151.785714285714,3.39174674957603,198.653198653199,40.2097902097902,62.3655913978495,37.25782414307,0.0,44.7761194029851,24.888321633695,0.0,25.0569476082005,32.3450134770889,159.744408945687,6.03015075376884,33.4801762114537
2013-01-07 06:00:00,2.53807106598985,22.7596017069701,3.47523892267593,73.1707317073171,52.4390243902439,125.0,3.39174674957603,188.552188552189,36.7132867132867,64.5161290322581,35.7675111773472,0.0,40.6301824212272,23.6119974473516,0.0,27.9043280182232,30.5480682839173,150.159744408946,6.03015075376884,31.7180616740088
2013-01-07 06:15:00,1.26903553299492,23.4708392603129,3.47523892267593,71.1382113821138,52.4390243902439,136.904761904762,3.39174674957603,164.983164983165,36.7132867132867,61.2903225806452,40.983606557377,0.0,57.2139303482587,23.6119974473516,0.0,25.626423690205,30.5480682839173,182.108626198083,5.52763819095477,39.647577092511
2013-01-07 06:30:00,2.53807106598985,24.1820768136558,3.47523892267593,73.1707317073171,52.4390243902439,148.809523809524,3.95703787450537,171.717171717172,36.7132867132867,61.2903225806452,37.25782414307,0.0,52.2388059701493,24.888321633695,0.0,27.9043280182232,33.2434860736748,198.083067092652,6.03015075376884,39.647577092511
2013-01-07 06:45:00,1.26903553299492,25.6045519203414,3.47523892267593,89.4308943089431,48.780487804878,148.809523809524,3.39174674957603,171.717171717172,36.7132867132867,62.3655913978495,41.7287630402384,0.0,43.9469320066335,26.1646458200383,0.0,28.4738041002278,36.837376460018,214.05750798722,5.52763819095477,37.0044052863436
2013-01-07 07:00:00,2.53807106598985,28.4495021337127,3.47523892267593,95.5284552845528,56.0975609756098,166.666666666667,3.95703787450537,222.222222222222,40.2097902097902,64.5161290322581,43.9642324888227,0.0,38.971807628524,27.4409700063816,0.0,29.0432801822323,45.822102425876,204.472843450479,5.52763819095477,40.5286343612335
2013-01-07 07:15:00,1.26903553299492,32.7169274537696,3.47523892267593,97.5609756097561,56.0975609756098,178.571428571429,3.95703787450537,235.690235690236,38.4615384615385,65.5913978494624,46.9448584202683,0.0,59.7014925373134,29.9936183790683,0.0,33.0296127562642,51.2129380053908,252.396166134185,7.53768844221106,47.5770925110132
2013-01-07 07:30:00,2.53807106598985,39.8293029871977,3.47523892267593,97.5609756097561,57.3170731707317,187.5,3.95703787450537,212.121212121212,50.6993006993007,70.9677419354839,49.1803278688525,0.0,51.4096185737977,31.9081046585833,0.0,37.5854214123007,55.7053009883199,303.514376996805,8.5427135678392,53.7444933920705
2013-01-07 07:45:00,2.53807106598985,37.6955903271693,3.47523892267593,95.5284552845528,51.219512195122,181.547619047619,3.39174674957603,185.185185185185,48.951048951049,65.5913978494624,51.4157973174367,0.0,49.7512437810945,31.9081046585833,0.0,27.9043280182232,54.8068283917341,306.709265175719,7.03517587939699,41.4096916299559
2013-01-07 08:00:00,1.26903553299492,36.2731152204836,3.47523892267593,95.5284552845528,52.4390243902439,193.452380952381,3.39174674957603,228.956228956229,75.1748251748252,66.6666666666667,52.9061102831595,0.0,64.6766169154229,39.5660497766433,0.0,26.7653758542141,56.6037735849057,361.022364217252,8.5427135678392,45.8149779735683
2013-01-07 08:15:00,3.80710659898477,34.850640113798,3.47523892267593,103.658536585366,46.3414634146341,202.380952380952,3.39174674957603,218.855218855219,103.146853146853,76.3440860215054,50.6706408345753,0.0,109.452736318408,45.3095086151883,0.0,25.0569476082005,51.2129380053908,389.776357827476,8.5427135678392,46.6960352422907
2013-01-07 08:30:00,2.53807106598985,35.5618776671408,4.34404865334492,87.3983739837398,51.219512195122,217.261904761905,3.95703787450537,212.121212121212,115.384615384615,62.3655913978495,45.4545454545455,0.0,112.769485903814,56.1582641991066,0.0,25.626423690205,53.0098831985624,348.242811501597,8.5427135678392,49.3392070484581
2013-01-07 08:45:00,3.80710659898477,31.2944523470839,2.60642919200695,81.3008130081301,51.219512195122,196.428571428571,3.95703787450537,225.589225589226,122.377622377622,61.2903225806452,43.2190760059612,0.0,126.036484245439,81.0465858328015,0.0,28.4738041002278,51.2129380053908,367.41214057508,8.04020100502512,50.2202643171806
2013-01-07 09:00:00,2.53807106598985,29.8719772403983,2.60642919200695,77.2357723577236,47.5609756097561,181.547619047619,3.39174674957603,252.525252525253,143.356643356643,62.3655913978495,38.7481371087928,0.0,133.499170812604,84.2373962986599,0.0,25.626423690205,53.9083557951482,405.750798722045,8.04020100502512,41.4096916299559
2013-01-07 09:15:00,3.80710659898477,30.5832147937411,2.60642919200695,77.2357723577236,52.4390243902439,193.452380952381,3.39174674957603,239.057239057239,146.853146853147,67.741935483871,35.7675111773472,0.0,140.961857379768,89.3426930440332,0.0,27.9043280182232,52.1114106019766,399.361022364217,8.5427135678392,45.8149779735683
2013-01-07 09:30:00,3.80710659898477,29.1607396870555,2.60642919200695,75.2032520325203,48.780487804878,181.547619047619,3.39174674957603,255.892255892256,136.363636363636,59.1397849462366,42.4739195230999,0.0,144.278606965174,89.3426930440332,0.0,33.0296127562642,57.5022461814915,370.607028753994,8.04020100502512,50.2202643171806
2013-01-07 09:45:00,3.80710659898477,28.4495021337127,2.60642919200695,77.2357723577236,54.8780487804878,169.642857142857,3.95703787450537,269.360269360269,132.867132867133,61.2903225806452,46.1997019374069,0.0,151.741293532338,95.7243139757498,0.0,33.5990888382688,53.9083557951482,341.85303514377,6.53266331658291,44.9339207048458
2013-01-07 10:00:00,5.0761421319797,29.8719772403983,2.60642919200695,75.2032520325203,53.6585365853659,181.547619047619,2.82645562464669,286.195286195286,132.867132867133,63.4408602150538,43.2190760059612,0.0,155.887230514096,90.6190172303765,0.0,26.1958997722096,50.314465408805,338.658146964856,6.53266331658291,40.5286343612335
2013-01-07 10:15:00,2.53807106598985,29.8719772403983,2.60642919200695,89.4308943089431,54.8780487804878,178.571428571429,3.39174674957603,309.76430976431,124.125874125874,61.2903225806452,43.2190760059612,0.0,145.936981757877,86.7900446713465,0.0,24.4874715261959,47.6190476190476,297.124600638978,7.53768844221106,38.7665198237885
2013-01-07 10:30:00,3.80710659898477,29.8719772403983,3.47523892267593,93.4959349593496,59.7560975609756,202.380952380952,2.82645562464669,296.296296296296,118.881118881119,56.989247311828,38.7481371087928,0.0,146.766169154229,86.7900446713465,0.0,26.7653758542141,48.5175202156334,338.658146964856,7.03517587939699,39.647577092511
2013-01-07 10:45:00,1.26903553299492,30.5832147937411,2.60642919200695,79.2682926829268,62.1951219512195,202.380952380952,3.95703787450537,313.131313131313,110.13986013986,75.2688172043011,35.0223546944858,0.0,145.936981757877,84.8755583918315,0.0,29.6127562642369,47.6190476190476,338.658146964856,8.04020100502512,41.4096916299559
2013-01-07 11:00:00,3.80710659898477,29.1607396870555,3.47523892267593,71.1382113821138,63.4146341463415,205.357142857143,4.52232899943471,296.296296296296,115.384615384615,84.9462365591398,36.5126676602086,0.0,154.228855721393,86.7900446713465,0.0,29.6127562642369,50.314465408805,297.124600638978,9.04522613065327,41.4096916299559
2013-01-07 11:15:00,3.80710659898477,30.5832147937411,3.47523892267593,81.3008130081301,64.6341463414634,196.428571428571,5.08762012436405,299.6632996633,120.629370629371,83.8709677419355,46.1997019374069,0.0,140.132669983416,96.3624760689215,0.0,29.6127562642369,49.4159928122192,281.150159744409,7.53768844221106,38.7665198237885
2013-01-07 11:30:00,1.26903553299492,29.8719772403983,3.47523892267593,81.3008130081301,62.1951219512195,220.238095238095,5.08762012436405,289.56228956229,118.881118881119,79.5698924731183,47.6900149031297,0.0,144.278606965174,103.38225909381,0.0,25.626423690205,52.1114106019766,297.124600638978,8.04020100502512,37.0044052863436
2013-01-07 11:45:00,1.26903553299492,29.1607396870555,3.47523892267593,91.4634146341463,63.4146341463415,250.0,4.52232899943471,299.6632996633,122.377622377622,79.5698924731183,49.1803278688525,0.0,146.766169154229,107.21123165284,0.0,26.1958997722096,48.5175202156334,319.488817891374,8.04020100502512,41.4096916299559
2013-01-07 12:00:00,3.80710659898477,29.1607396870555,3.47523892267593,103.658536585366,59.7560975609756,196.428571428571,4.52232899943471,326.599326599327,127.622377622378,88.1720430107527,50.6706408345753,0.0,143.449419568823,102.744097000638,0.0,28.4738041002278,53.9083557951482,309.904153354633,7.53768844221106,43.1718061674009
2013-01-07 12:15:00,1.26903553299492,28.4495021337127,3.47523892267593,101.626016260163,60.9756097560976,214.285714285714,5.08762012436405,323.232323232323,94.4055944055944,69.8924731182796,47.6900149031297,0.0,134.328358208955,98.9151244416082,0.0,30.1822323462415,59.2991913746631,258.785942492013,8.5427135678392,38.7665198237885
2013-01-07 12:30:00,1.26903553299492,29.8719772403983,4.34404865334492,87.3983739837398,62.1951219512195,199.404761904762,5.65291124929339,282.828282828283,71.6783216783217,76.3440860215054,44.709388971684,0.0,136.81592039801,99.5532865347798,0.0,31.3211845102506,58.4007187780773,223.642172523962,6.53266331658291,35.2422907488987
2013-01-07 12:45:00,2.53807106598985,28.4495021337127,3.47523892267593,109.756097560976,58.5365853658537,193.452380952381,4.52232899943471,296.296296296296,78.6713286713287,87.0967741935484,37.25782414307,0.0,108.623548922056,94.4479897894065,0.0,32.4601366742597,46.7205750224618,230.031948881789,7.03517587939699,33.4801762114537
2013-01-07 13:00:00,3.80710659898477,29.1607396870555,3.47523892267593,101.626016260163,59.7560975609756,205.357142857143,3.39174674957603,252.525252525253,68.1818181818182,82.7956989247312,35.7675111773472,0.0,86.2354892205638,91.2571793235482,0.0,33.5990888382688,45.822102425876,258.785942492013,7.03517587939699,32.5991189427313
2013-01-07 13:15:00,2.53807106598985,29.1607396870555,4.34404865334492,91.4634146341463,52.4390243902439,205.357142857143,3.39174674957603,259.259259259259,69.9300699300699,54.8387096774194,35.7675111773472,0.0,86.2354892205638,89.9808551372049,0.0,31.8906605922551,52.1114106019766,332.268370607029,7.53768844221106,37.0044052863436
2013-01-07 13:30:00,1.26903553299492,29.8719772403983,3.47523892267593,97.5609756097561,51.219512195122,184.52380952381,3.39174674957603,265.993265993266,85.6643356643357,55.9139784946237,37.25782414307,0.0,91.2106135986733,88.0663688576899,0.0,31.8906605922551,48.5175202156334,325.878594249201,6.53266331658291,37.0044052863436
2013-01-07 13:45:00,1.26903553299492,28.4495021337127,3.47523892267593,87.3983739837398,54.8780487804878,184.52380952381,3.39174674957603,242.424242424242,108.391608391608,55.9139784946237,35.0223546944858,0.0,111.940298507463,93.1716656030632,0.0,33.0296127562642,47.6190476190476,338.658146964856,5.52763819095477,34.3612334801762
2013-01-07 14:00:00,3.80710659898477,29.1607396870555,3.47523892267593,87.3983739837398,52.4390243902439,205.357142857143,2.82645562464669,215.488215488216,106.643356643357,54.8387096774194,38.7481371087928,0.0,131.011608623549,104.658583280153,0.0,31.8906605922551,44.0251572327044,319.488817891374,5.0251256281407,34.3612334801762
2013-01-07 14:15:00,3.80710659898477,28.4495021337127,3.47523892267593,89.4308943089431,53.6585365853659,208.333333333333,2.82645562464669,239.057239057239,103.146853146853,55.9139784946237,39.4932935916542,0.0,132.669983416252,102.105934907467,0.0,28.4738041002278,53.0098831985624,313.099041533546,6.03015075376884,31.7180616740088
2013-01-07 14:30:00,3.80710659898477,28.4495021337127,3.47523892267593,75.2032520325203,54.8780487804878,193.452380952381,2.82645562464669,239.057239057239,103.146853146853,65.5913978494624,47.6900149031297,0.0,131.8407960199,91.2571793235482,0.0,25.0569476082005,53.0098831985624,306.709265175719,6.53266331658291,36.1233480176211
2013-01-07 14:45:00,1.26903553299492,28.4495021337127,3.47523892267593,81.3008130081301,54.8780487804878,190.47619047619,3.39174674957603,249.158249158249,111.888111888112,63.4408602150538,49.1803278688525,0.0,130.182421227197,88.7045309508615,0.0,25.0569476082005,52.1114106019766,293.929712460064,6.53266331658291,40.5286343612335
2013-01-07 15:00:00,5.0761421319797,27.7382645803698,3.47523892267593,85.3658536585366,57.3170731707317,181.547619047619,3.39174674957603,255.892255892256,111.888111888112,58.0645161290323,45.4545454545455,0.0,135.986733001658,90.6190172303765,0.0,25.626423690205,48.5175202156334,329.073482428115,8.04020100502512,38.7665198237885
2013-01-07 15:15:00,3.80710659898477,28.4495021337127,4.34404865334492,93.4959349593496,63.4146341463415,187.5,3.39174674957603,252.525252525253,113.636363636364,56.989247311828,53.6512667660209,0.0,140.132669983416,90.6190172303765,0.0,30.751708428246,53.9083557951482,316.29392971246,10.0502512562814,38.7665198237885
2013-01-07 15:30:00,1.26903553299492,27.027027027027,3.47523892267593,85.3658536585366,62.1951219512195,214.285714285714,3.39174674957603,245.791245791246,108.391608391608,60.2150537634409,49.9254843517139,0.0,136.81592039801,88.7045309508615,0.0,30.751708428246,52.1114106019766,284.345047923323,12.0603015075377,38.7665198237885
2013-01-07 15:45:00,1.26903553299492,27.027027027027,3.47523892267593,77.2357723577236,57.3170731707317,160.714285714286,3.95703787450537,259.259259259259,106.643356643357,74.1935483870968,55.8867362146051,0.0,128.524046434494,90.6190172303765,0.0,29.6127562642369,55.7053009883199,303.514376996805,9.54773869346734,33.4801762114537
2013-01-07 16:00:00,1.26903553299492,26.3157894736842,3.47523892267593,87.3983739837398,56.0975609756098,190.47619047619,3.95703787450537,255.892255892256,101.398601398601,81.7204301075269,54.3964232488823,0.0,108.623548922056,93.1716656030632,0.0,27.3348519362187,55.7053009883199,293.929712460064,9.54773869346734,32.5991189427313
2013-01-07 16:15:00,1.26903553299492,27.027027027027,3.47523892267593,97.5609756097561,62.1951219512195,199.404761904762,4.52232899943471,228.956228956229,104.895104895105,79.5698924731183,52.9061102831595,0.0,116.086235489221,88.7045309508615,0.0,26.7653758542141,56.6037735849057,287.539936102236,10.0502512562814,33.4801762114537
2013-01-07 16:30:00,1.26903553299492,27.027027027027,3.47523892267593,103.658536585366,62.1951219512195,217.261904761905,5.08762012436405,235.690235690236,110.13986013986,78.494623655914,55.8867362146051,0.0,130.182421227197,92.5335035098915,0.0,27.3348519362187,58.4007187780773,309.904153354633,11.0552763819095,37.8854625550661
2013-01-07 16:45:00,1.26903553299492,27.027027027027,4.34404865334492,95.5284552845528,65.8536585365854,205.357142857143,5.65291124929339,249.158249158249,117.132867132867,77.4193548387097,56.6318926974665,0.0,117.744610281924,95.0861518825782,0.0,25.0569476082005,54.8068283917341,313.099041533546,10.0502512562814,37.8854625550661
2013-01-07 17:00:00,1.26903553299492,27.027027027027,4.34404865334492,95.5284552845528,62.1951219512195,217.261904761905,3.95703787450537,239.057239057239,113.636363636364,80.6451612903226,55.8867362146051,0.0,107.794361525705,97.0006381620932,0.0,29.0432801822323,61.0961365678347,303.514376996805,10.0502512562814,33.4801762114537
2013-01-07 17:15:00,1.26903553299492,26.3157894736842,4.34404865334492,109.756097560976,54.8780487804878,229.166666666667,6.21820237422272,272.727272727273,124.125874125874,80.6451612903226,61.8479880774963,0.0,106.135986733002,91.2571793235482,0.0,33.0296127562642,61.9946091644205,290.73482428115,9.54773869346734,37.8854625550661
2013-01-07 17:30:00,2.53807106598985,27.027027027027,4.34404865334492,126.016260162602,63.4146341463415,229.166666666667,5.65291124929339,282.828282828283,110.13986013986,78.494623655914,67.8092399403875,0.0,109.452736318408,91.2571793235482,0.0,30.751708428246,63.7915543575921,281.150159744409,9.54773869346734,41.4096916299559
2013-01-07 17:45:00,1.26903553299492,27.027027027027,3.47523892267593,140.243902439024,71.9512195121951,247.02380952381,5.65291124929339,316.498316498317,90.9090909090909,77.4193548387097,73.7704918032787,0.0,111.940298507463,91.2571793235482,0.0,36.4464692482916,77.2686433063792,293.929712460064,10.0502512562814,51.1013215859031
2013-01-07 18:00:00,2.53807106598985,27.7382645803698,3.47523892267593,142.276422764228,74.390243902439,247.02380952381,5.65291124929339,346.801346801347,92.6573426573427,86.0215053763441,79.7317436661699,0.0,106.135986733002,94.4479897894065,0.0,38.7243735763098,72.7762803234501,348.242811501597,12.0603015075377,53.7444933920705
2013-01-07 18:15:00,1.26903553299492,27.7382645803698,4.34404865334492,152.439024390244,80.4878048780488,270.833333333333,5.65291124929339,356.902356902357,96.1538461538462,88.1720430107527,82.7123695976155,0.0,110.28192371476,94.4479897894065,0.0,40.4328018223235,72.7762803234501,351.437699680511,14.572864321608,54.625550660793
2013-01-07 18:30:00,2.53807106598985,28.4495021337127,3.47523892267593,152.439024390244,85.3658536585366,261.904761904762,6.21820237422272,360.26936026936,108.391608391608,91.3978494623656,81.2220566318927,0.0,101.160862354892,88.7045309508615,0.0,39.8633257403189,75.4716981132076,364.217252396166,13.5678391959799,59.9118942731277
2013-01-07 18:45:00,1.26903553299492,27.7382645803698,3.47523892267593,170.731707317073,90.2439024390244,282.738095238095,6.21820237422272,410.774410774411,124.125874125874,88.1720430107527,90.1639344262295,0.0,97.8441127694859,86.7900446713465,0.0,46.6970387243736,78.167115902965,370.607028753994,15.0753768844221,61.6740088105727
2013-01-07 19:00:00,2.53807106598985,29.8719772403983,3.47523892267593,174.79674796748,93.9024390243902,348.214285714286,5.65291124929339,427.609427609428,131.118881118881,103.225806451613,87.1833084947839,0.0,107.794361525705,82.3229100191449,0.0,49.5444191343964,79.9640610961366,361.022364217252,15.5778894472362,66.079295154185
2013-01-07 19:15:00,2.53807106598985,32.7169274537696,4.34404865334492,203.252032520325,104.878048780488,398.809523809524,5.65291124929339,424.242424242424,127.622377622378,106.451612903226,90.9090909090909,0.0,91.2106135986733,79.7702616464582,0.0,53.5307517084282,85.3548966756514,418.5303514377,14.070351758794,70.4845814977974
2013-01-07 19:30:00,2.53807106598985,34.1394025604552,4.34404865334492,209.349593495935,106.09756097561,431.547619047619,6.21820237422272,410.774410774411,101.398601398601,107.52688172043,89.4187779433681,0.0,86.2354892205638,75.3031269942565,0.0,48.9749430523918,88.0503144654088,428.115015974441,14.572864321608,64.3171806167401
2013-01-07 19:45:00,1.26903553299492,29.8719772403983,4.34404865334492,215.447154471545,106.09756097561,452.380952380952,7.3487846240814,404.040404040404,104.895104895105,103.225806451613,92.3994038748137,0.0,71.3101160862355,78.4939374601149,0.0,52.9612756264237,94.3396226415094,450.479233226837,13.0653266331658,62.5550660792952
2013-01-07 20:00:00,2.53807106598985,32.0056899004267,6.95047784535187,223.577235772358,103.658536585366,443.452380952381,6.21820237422272,393.939393939394,110.13986013986,102.150537634409,96.8703427719821,0.0,66.334991708126,79.7702616464582,0.0,58.0865603644647,90.7457322551662,444.08945686901,14.572864321608,67.8414096916299
2013-01-07 20:15:00,2.53807106598985,36.2731152204836,6.08166811468288,221.544715447154,106.09756097561,434.52380952381,6.21820237422272,407.407407407407,113.636363636364,106.451612903226,91.6542473919523,0.0,63.0182421227197,74.0268028079132,0.0,59.2255125284738,80.8625336927224,479.233226837061,17.5879396984925,71.3656387665198
2013-01-07 20:30:00,1.26903553299492,35.5618776671408,6.08166811468288,211.382113821138,102.439024390244,377.97619047619,6.21820237422272,393.939393939394,96.1538461538462,98.9247311827957,87.1833084947839,0.0,62.1890547263682,75.3031269942565,0.0,57.5170842824601,79.0655884995508,444.08945686901,17.0854271356784,71.3656387665198
2013-01-07 20:45:00,2.53807106598985,31.2944523470839,6.08166811468288,201.219512195122,97.5609756097561,392.857142857143,6.78349349915206,377.104377104377,85.6643356643357,91.3978494623656,85.6929955290611,0.0,53.0679933665008,71.4741544352266,0.0,55.8086560364465,70.9793351302785,437.699680511182,15.0753768844221,71.3656387665198
2013-01-07 21:00:00,1.26903553299492,32.0056899004267,6.08166811468288,203.252032520325,90.2439024390244,369.047619047619,7.3487846240814,380.47138047138,87.4125874125874,94.6236559139785,84.2026825633383,0.0,58.0431177446103,67.6451818761966,0.0,53.5307517084282,78.167115902965,399.361022364217,14.572864321608,71.3656387665198
2013-01-07 21:15:00,2.53807106598985,30.5832147937411,6.08166811468288,195.121951219512,95.1219512195122,360.119047619048,5.65291124929339,380.47138047138,75.1748251748252,90.3225806451613,80.4769001490313,0.0,64.6766169154229,62.5398851308232,0.0,52.9612756264237,78.167115902965,392.97124600639,15.0753768844221,76.6519823788546
2013-01-07 21:30:00,2.53807106598985,29.8719772403983,5.2128583840139,184.959349593496,97.5609756097561,348.214285714286,6.78349349915206,356.902356902357,76.9230769230769,95.6989247311828,82.7123695976155,0.0,63.0182421227197,64.4543714103382,0.0,49.5444191343964,76.3701707097934,396.166134185304,16.0804020100502,69.6035242290749
2013-01-07 21:45:00,1.26903553299492,28.4495021337127,5.2128583840139,180.894308943089,92.6829268292683,330.357142857143,5.08762012436405,343.434343434343,80.4195804195804,87.0967741935484,80.4769001490313,0.0,63.0182421227197,61.9017230376516,0.0,50.6833712984055,74.5732255166217,380.191693290735,18.0904522613065,67.8414096916299
2013-01-07 22:00:00,2.53807106598985,27.7382645803698,4.34404865334492,193.089430894309,86.5853658536585,336.309523809524,5.08762012436405,329.96632996633,82.1678321678322,88.1720430107527,83.4575260804769,0.0,58.0431177446103,58.7109125717932,0.0,52.3917995444191,69.1823899371069,367.41214057508,14.572864321608,70.4845814977974
2013-01-07 22:15:00,2.53807106598985,26.3157894736842,3.47523892267593,201.219512195122,82.9268292682927,357.142857142857,5.08762012436405,333.333333333333,69.9300699300699,94.6236559139785,78.9865871833085,0.0,62.1890547263682,54.2437779195916,0.0,49.5444191343964,63.7915543575921,348.242811501597,11.5577889447236,70.4845814977974
2013-01-07 22:30:00,2.53807106598985,27.027027027027,3.47523892267593,184.959349593496,90.2439024390244,318.452380952381,6.21820237422272,323.232323232323,75.1748251748252,88.1720430107527,84.2026825633383,0.0,63.8474295190713,56.7964262922782,0.0,48.4054669703872,65.5884995507637,329.073482428115,10.5527638190955,76.6519823788546
2013-01-07 22:45:00,1.26903553299492,26.3157894736842,3.47523892267593,170.731707317073,90.2439024390244,318.452380952381,6.21820237422272,303.030303030303,76.9230769230769,92.4731182795699,78.9865871833085,0.0,53.8971807628524,55.5201021059349,0.0,48.9749430523918,60.1976639712489,348.242811501597,12.0603015075377,71.3656387665198
2013-01-07 23:00:00,2.53807106598985,25.6045519203414,3.47523892267593,170.731707317073,91.4634146341463,300.595238095238,5.65291124929339,272.727272727273,68.1818181818182,88.1720430107527,78.9865871833085,0.0,49.7512437810945,51.6911295469049,0.0,42.7107061503417,53.9083557951482,287.539936102236,10.5527638190955,63.4361233480176
2013-01-07 23:15:00,2.53807106598985,25.6045519203414,3.47523892267593,162.60162601626,86.5853658536585,282.738095238095,4.52232899943471,276.094276094276,59.4405594405594,75.2688172043011,72.2801788375559,0.0,55.5555555555556,51.6911295469049,0.0,43.8496583143508,49.4159928122192,265.17571884984,10.0502512562814,59.0308370044053
2013-01-07 23:30:00,1.26903553299492,24.1820768136558,3.47523892267593,138.211382113821,76.8292682926829,252.97619047619,3.95703787450537,252.525252525253,61.1888111888112,73.1182795698925,63.3383010432191,0.0,50.5804311774461,49.1384811742183,0.0,39.8633257403189,53.0098831985624,249.201277955272,10.5527638190955,60.7929515418502
2013-01-07 23:45:00,2.53807106598985,23.4708392603129,3.47523892267593,126.016260162602,75.609756097561,252.97619047619,4.52232899943471,245.791245791246,61.1888111888112,70.9677419354839,58.1222056631893,0.0,53.0679933665008,49.1384811742183,0.0,35.876993166287,44.9236298292902,242.811501597444,8.5427135678392,59.0308370044053
2013-01-08 00:00:00,1.26903553299492,23.4708392603129,3.47523892267593,119.918699186992,70.7317073170732,238.095238095238,4.52232899943471,225.589225589226,52.4475524475525,73.1182795698925,58.1222056631893,0.0,52.2388059701493,48.5003190810466,0.0,34.1685649202733,44.9236298292902,220.447284345048,9.04522613065327,54.625550660793
2013-01-08 00:15:00,2.53807106598985,24.1820768136558,3.47523892267593,107.723577235772,63.4146341463415,211.309523809524,3.39174674957603,212.121212121212,54.1958041958042,74.1935483870968,49.9254843517139,0.0,53.0679933665008,51.0529674537333,0.0,29.6127562642369,44.0251572327044,185.303514376997,7.53768844221106,49.3392070484581
2013-01-08 00:30:00,1.26903553299492,22.7596017069701,3.47523892267593,107.723577235772,60.9756097560976,205.357142857143,3.95703787450537,205.387205387205,55.9440559440559,75.2688172043011,43.9642324888227,0.0,46.4344941956882,49.1384811742183,0.0,30.1822323462415,40.4312668463612,188.498402555911,7.53768844221106,47.5770925110132
2013-01-08 00:45:00,2.53807106598985,22.7596017069701,3.47523892267593,97.5609756097561,59.7560975609756,193.452380952381,3.39174674957603,208.754208754209,52.4475524475525,66.6666666666667,46.1997019374069,0.0,45.6053067993367,49.1384811742183,0.0,30.751708428246,39.5327942497754,166.134185303514,6.53266331658291,51.9823788546256
2013-01-08 01:00:00,1.26903553299492,22.7596017069701,3.47523892267593,85.3658536585366,59.7560975609756,181.547619047619,3.95703787450537,188.552188552189,50.6993006993007,68.8172043010753,40.983606557377,0.0,53.0679933665008,49.7766432673899,0.0,29.0432801822323,40.4312668463612,162.939297124601,6.03015075376884,59.9118942731277
2013-01-08 01:15:00,2.53807106598985,22.7596017069701,3.47523892267593,85.3658536585366,54.8780487804878,199.404761904762,3.39174674957603,178.451178451178,47.2027972027972,68.8172043010753,40.983606557377,0.0,48.922056384743,49.1384811742183,0.0,25.626423690205,38.6343216531896,150.159744408946,6.03015075376884,51.9823788546256
2013-01-08 01:30:00,2.53807106598985,23.4708392603129,3.47523892267593,81.3008130081301,48.780487804878,199.404761904762,3.39174674957603,178.451178451178,45.4545454545455,62.3655913978495,39.4932935916542,0.0,50.5804311774461,46.5858328015316,0.0,25.626423690205,35.0404312668464,150.159744408946,5.52763819095477,50.2202643171806
2013-01-08 01:45:00,2.53807106598985,22.7596017069701,3.47523892267593,85.3658536585366,50.0,193.452380952381,3.39174674957603,175.084175084175,47.2027972027972,58.0645161290323,38.0029806259314,0.0,54.726368159204,45.3095086151883,0.0,25.0569476082005,31.4465408805031,146.964856230032,5.52763819095477,49.3392070484581
